id,duration,time,unique_id,method,endpoint,params,class
1,0.0026215029938612133,2026-06-15 10:10:28,,GET,/ad,"{'generate_tokens': 'true', 'recruiter': 'hotair'}",Request
2,0.040933539989055134,2026-06-15 10:10:28,,GET,/ad,"{'recruiter': 'hotair', 'hitId': 'LRBX4B', 'assignmentId': 'GODYED', 'workerId': 'BX52QI'}",Request
3,0.0014092780038481578,2026-06-15 10:10:56,,GET,/ad,"{'generate_tokens': 'true', 'recruiter': 'hotair'}",Request
4,0.039880096999695525,2026-06-15 10:10:56,,GET,/ad,"{'recruiter': 'hotair', 'hitId': 'YL8SSI', 'assignmentId': 'V1OQLE', 'workerId': 'MDHCGB'}",Request
5,0.03360340200015344,2026-06-15 10:10:57,,GET,/consent,"{'recruiter': 'hotair', 'hitId': 'YL8SSI', 'assignmentId': 'V1OQLE', 'workerId': 'MDHCGB'}",Request
6,0.010657817008905113,2026-06-15 10:10:57,,GET,/start,"{'recruiter': 'hotair', 'hitId': 'YL8SSI', 'assignmentId': 'V1OQLE', 'workerId': 'MDHCGB'}",Request
7,0.11442845800775103,2026-06-15 10:10:58,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
8,0.08192262500233483,2026-06-15 10:10:59,,POST,/response,{},Request
9,0.13279957500344608,2026-06-15 10:10:59,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
10,0.2159395649941871,2026-06-15 10:10:59,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
11,0.04612071200972423,2026-06-15 10:10:59,,POST,/response,{},Request
12,0.11031101399566978,2026-06-15 10:10:59,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
13,0.04315601599228103,2026-06-15 10:10:59,,POST,/response,{},Request
14,0.10723644700192381,2026-06-15 10:10:59,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
15,0.037697963998652995,2026-06-15 10:10:59,,POST,/response,{},Request
16,0.10826732599525712,2026-06-15 10:11:00,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
17,0.03698951100523118,2026-06-15 10:11:00,,POST,/response,{},Request
18,0.11330777699186001,2026-06-15 10:11:00,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
19,0.08017725900572259,2026-06-15 10:11:00,,POST,/response,{},Request
20,0.04378000400902238,2026-06-15 10:11:00,,POST,/response,{},Request
21,0.11678293900331482,2026-06-15 10:11:00,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
22,0.10766889499791432,2026-06-15 10:11:00,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
23,0.03702198000974022,2026-06-15 10:11:00,,POST,/response,{},Request
24,0.10670669100363739,2026-06-15 10:11:00,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
25,0.03080245699675288,2026-06-15 10:11:00,,POST,/response,{},Request
26,0.10569525299069937,2026-06-15 10:11:00,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
27,0.06642573900171556,2026-06-15 10:11:01,,POST,/response,{},Request
28,0.03192926100746263,2026-06-15 10:11:01,,POST,/response,{},Request
29,0.10733087699918542,2026-06-15 10:11:01,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
30,0.1108865410060389,2026-06-15 10:11:01,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
31,0.019632563009508885,2026-06-15 10:11:01,,POST,/response,{},Request
32,0.10337114499998279,2026-06-15 10:11:01,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
33,0.01027255599910859,2026-06-15 10:11:01,,POST,/response,{},Request
34,0.10210811499564443,2026-06-15 10:11:01,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
35,0.008724076993530616,2026-06-15 10:11:01,,POST,/response,{},Request
36,0.039518222998594865,2026-06-15 10:11:01,,POST,/response,{},Request
37,0.11717211699578911,2026-06-15 10:11:01,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
38,0.20765839199884795,2026-06-15 10:11:01,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
39,0.012030351994326338,2026-06-15 10:11:01,,POST,/response,{},Request
40,0.11969389799924102,2026-06-15 10:11:02,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
41,0.008957608995842747,2026-06-15 10:11:02,,POST,/response,{},Request
42,0.10246821399778128,2026-06-15 10:11:02,8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7,GET,/timeline,{'unique_id': '8b59a836-ea6e-4cd1-be76-982fee750cd0:1d7cf334-176b-4311-b5f2-9c902694a7b7'},Request
43,0.03491144299914595,2026-06-15 10:11:02,,POST,/response,{},Request
44,0.14103977900231257,2026-06-15 10:11:02,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
45,0.03917888400610536,2026-06-15 10:11:03,,POST,/response,{},Request
46,0.14116101899708156,2026-06-15 10:11:03,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
47,0.03746597999997903,2026-06-15 10:11:03,,POST,/response,{},Request
48,0.10633045800204854,2026-06-15 10:11:03,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
49,0.028426092001609504,2026-06-15 10:11:04,,POST,/response,{},Request
50,0.1052118649968179,2026-06-15 10:11:04,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
51,0.020244254992576316,2026-06-15 10:11:05,,POST,/response,{},Request
52,0.10666265500185546,2026-06-15 10:11:05,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
53,0.008934350000345148,2026-06-15 10:11:06,,POST,/response,{},Request
54,0.10595577099593356,2026-06-15 10:11:06,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
55,0.008981929000583477,2026-06-15 10:11:06,,POST,/response,{},Request
56,0.10961472299823072,2026-06-15 10:11:06,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
57,0.012015332002192736,2026-06-15 10:11:07,,POST,/response,{},Request
58,0.10363074400811456,2026-06-15 10:11:07,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
59,0.008769820007728413,2026-06-15 10:11:07,,POST,/response,{},Request
60,0.10354882999672554,2026-06-15 10:11:07,MDHCGB:V1OQLE,GET,/timeline,{'unique_id': 'MDHCGB:V1OQLE'},Request
